Run,Plate,Type,Row,Col,Size,Circularity,Brightness,Redness,Avg. Red,Avg. Blue,Avg. Green,Multi,Gene
1,1,Control,I,8,489,0.9427,186.8657123,1.1,187,186,186,,
1,1,Control,I,9,529,0.9641,189.115942,0.9,189,188,189,,
1,1,Control,I,10,496,0.9315,188.5322581,1,188,187,189,,
1,1,Control,I,11,512,0.9316,189.203125,2.8,190,188,188,,
1,1,Control,I,12,502,0.9542,189.6128818,1.5,190,189,188,,
1,1,Control,I,13,490,0.9449,190.6163265,1.6,191,189,190,,
1,1,Control,I,14,522,0.9808,192.0804598,1.9,193,191,191,,
1,1,Control,I,15,486,0.9465,190.6824417,1,191,190,190,,
1,1,Control,I,16,497,0.9517,190.9584172,1.3,191,190,190,,
1,1,Control,I,17,514,0.9786,191.8210117,2,193,191,190,,
1,1,Control,I,18,506,0.9368,192.3359684,3,194,191,191,,
1,1,Control,I,19,500,0.952,191.9806667,2.2,193,191,191,,
1,1,Control,I,20,530,0.9377,192.7339623,2.6,194,192,191,,
1,1,Control,I,21,495,0.9475,193.2828283,3.6,195,192,191,,
1,1,Control,I,22,502,0.9741,191.7204515,3.3,194,190,190,,
1,1,Control,I,23,514,0.9397,193.0700389,2.5,194,192,192,,
1,1,Control,I,24,494,0.9615,193.3947368,3.3,195,192,192,,
1,1,Control,I,25,538,0.9814,193.8203222,3.2,196,193,191,,
1,1,Control,I,26,558,0.9337,193.458184,3.6,196,193,190,,
1,1,Control,I,27,514,0.9708,191.9513619,3.5,194,191,189,,
1,1,Control,I,28,511,0.9667,192.0965427,3.9,194,191,190,,
1,1,Control,I,29,506,0.9704,193.3807642,4.2,196,192,191,,
1,1,Control,I,30,512,0.9473,192.3515625,3.2,194,191,190,,
1,1,Control,I,31,489,0.9571,193.1697342,3.3,195,193,190,,
1,1,Control,I,32,480,0.9583,194.7604167,4.2,197,194,192,,
1,1,Control,I,33,523,0.9446,192.3626514,4,195,191,190,,
1,1,Control,I,34,501,0.9421,191.2049235,4.6,194,190,188,,
1,1,Control,I,35,513,0.9552,191.6965562,4.8,195,190,189,,
1,1,Control,I,36,489,0.9366,190.2304022,5,194,189,186,,
1,1,Control,I,37,545,0.978,190.4770642,5.4,194,189,186,,
1,1,Control,I,38,522,0.9636,188.7100894,6.1,193,187,185,,
1,1,Control,I,39,536,0.9459,189.5149254,6,193,188,186,,
1,1,Control,I,40,507,0.9448,188.2912558,5.8,192,187,184,,
1,1,Control,I,41,515,0.9417,188.1177994,5.5,192,187,184,,
1,1,Control,I,42,538,0.9665,187.070632,7.1,192,186,182,,
1,1,Control,I,43,494,0.9474,185.5566802,7.8,191,184,180,,
1,1,Control,I,44,488,0.9426,184.0669399,6,188,183,179,,
1,1,Control,I,45,531,0.9303,183.3521657,5.7,187,182,179,,
1,1,Control,I,46,624,0.9487,184.0309829,5.9,188,183,179,,
1,1,Control,I,47,792,0.9545,189.5820707,8.1,196,189,183,,
1,1,Control,I,48,1088,0.9688,193.872549,6.8,199,193,187,,
1,1,Control,J,1,1046,0.9618,192.6532823,0.6,193,192,191,,
1,1,Control,J,2,858,0.9545,190.1266511,1.2,191,190,188,,
1,1,Control,J,3,580,0.9414,185.4574713,1.3,186,185,184,,
1,1,Control,J,4,531,0.9341,184.4168236,1.6,185,184,183,,
1,1,Control,J,5,504,0.9365,185.8763228,0.8,186,185,185,,
1,1,Control,J,6,489,0.9632,186.8888889,1,188,187,185,,
1,1,Control,J,7,495,0.9616,186.1104377,1.2,187,185,185,,
1,1,Control,J,8,500,0.948,186.3313333,1.4,187,186,185,,
1,1,Control,J,9,497,0.9618,187.6586184,1.1,188,187,186,,
1,1,Control,J,10,488,0.9693,188.9193989,1.2,189,188,188,,
1,1,Control,J,11,503,0.9801,188.3465871,1.5,189,187,187,,
1,1,Control,J,12,492,0.9512,189.403794,1.9,190,188,188,,
1,1,Control,J,13,506,0.9447,191.3649539,2.1,192,190,190,,
1,1,Control,J,14,513,0.9513,191.1468486,1.5,192,190,190,,
1,1,Control,J,15,496,0.9738,191.688172,1.8,192,191,191,,
1,1,Control,J,16,474,0.943,192.0070323,1.4,192,191,192,,
1,1,Control,J,17,507,0.9428,192.191979,2.7,194,191,190,,
1,1,Control,J,18,511,0.9354,191.543379,2.6,193,191,190,,
1,1,Control,J,19,506,0.9486,192.4756258,2.2,194,192,190,,
1,1,Control,J,20,496,0.9496,193.7856183,2.8,195,193,192,,
1,1,Control,J,21,493,0.931,192.372549,2.7,194,192,190,,
1,1,Control,J,22,506,0.9447,192.6534914,3.1,194,192,190,,
1,1,Control,J,23,489,0.9387,192.8759373,2.9,195,192,191,,
1,1,Control,J,24,515,0.9301,192.9229773,3.2,195,192,190,,
1,1,Control,J,25,539,0.9481,193.2238714,3.2,195,192,190,,
1,1,Control,J,26,552,0.9583,193.6491546,3.6,196,193,191,,
1,1,Control,J,27,499,0.9719,191.6700067,3.4,194,190,189,,
1,1,Control,J,28,508,0.9488,192.7434383,3.3,195,192,190,,
1,1,Control,J,29,505,0.9505,193.0732673,3.6,195,192,191,,
1,1,Control,J,30,491,0.9328,194.2491514,4.1,197,193,192,,
1,1,Control,J,31,489,0.9571,194.4219496,4.7,197,193,192,,
1,1,Control,J,32,497,0.9658,193.9771965,5,197,192,191,,
1,1,Control,J,33,522,0.977,191.6545338,5,195,190,188,,
1,1,Control,J,34,505,0.9505,191.8039604,4.2,195,191,189,,
1,1,Control,J,35,511,0.9667,191.6294847,4.5,194,190,189,,
1,1,Control,J,36,507,0.9546,190.234714,4.6,193,189,186,,
1,1,Control,J,37,520,0.9462,189.8807692,5.1,193,189,186,,
1,1,Control,J,38,508,0.9232,190.1988189,5.3,194,189,186,,
1,1,Control,J,39,504,0.9583,188.9186508,5.4,193,188,185,,
1,1,Control,J,40,493,0.9351,188.8397566,5.4,193,188,185,,
1,1,Control,J,41,494,0.9393,187.9919028,5.7,192,187,184,,
1,1,Control,J,42,484,0.9525,187.3891185,7,192,186,182,,
1,1,Control,J,43,462,0.9329,185.1031746,6.1,190,184,180,,
1,1,Control,J,44,483,0.9358,183.9240856,6,188,183,179,,
1,1,Control,J,45,531,0.9379,184.7124922,6.4,189,184,180,,
1,1,Control,J,46,587,0.9523,186.120954,7.1,191,185,181,,
1,1,Control,J,47,799,0.9437,188.9720484,6.8,194,189,183,,
1,1,Control,J,48,1068,0.9569,193.9416355,5.8,199,194,188,,
1,1,Control,K,1,998,0.9509,191.6616566,0.9,192,191,190,,
1,1,Control,K,2,909,0.956,189.0154015,1.1,190,189,187,,
1,1,Control,K,3,634,0.929,185.4295478,1.2,186,185,184,,
1,1,Control,K,4,558,0.948,184.3178017,1.3,185,184,183,,
1,1,Control,K,5,499,0.9459,185.4762859,1.4,186,185,184,,
1,1,Control,K,6,497,0.9577,185.4366197,1,186,185,184,,
1,1,Control,K,7,519,0.948,186.6737315,1.2,187,186,186,,
1,1,Control,K,8,496,0.9698,188.6633065,1.6,189,187,188,,
1,1,Control,K,9,535,0.9551,190.6679128,1,191,190,190,,
1,1,Control,K,10,504,0.9603,190.6838624,0.9,191,190,190,,
1,1,Control,K,11,517,0.9516,190.5538362,1.3,191,189,190,,
1,1,Control,K,12,502,0.9462,189.6175299,1.8,190,189,188,,
1,1,Control,K,13,509,0.947,190.7871644,1.6,191,189,190,,
1,1,Control,K,14,510,0.9412,191.0503268,2.5,192,190,190,,
1,1,Control,K,15,484,0.9628,192.7506887,2.2,194,191,192,,
1,1,Control,K,16,486,0.9712,193.0473251,2.6,194,191,192,,
1,1,Control,K,17,506,0.9466,192.1693017,1.6,193,191,191,,
1,1,Control,K,18,502,0.9482,192.5365206,2.1,194,192,191,,
1,1,Control,K,19,518,0.9498,192.009009,2.5,193,191,190,,
1,1,Control,K,20,514,0.9455,191.843061,2.7,193,191,190,,
1,1,Control,K,21,496,0.9536,193.8729839,3.2,196,193,191,,
1,1,Control,K,22,506,0.9664,192.7233202,2.6,194,192,190,,
1,1,Control,K,23,455,0.9407,192.3970696,3.1,194,192,189,,
1,1,Control,K,24,453,0.936,192.0338484,3.5,194,191,189,,
1,1,Control,K,25,501,0.9401,193.2741184,3,195,192,191,,
1,1,Control,K,26,495,0.9677,193.5016835,2.8,195,192,192,,
1,1,Control,K,27,490,0.9714,193.3244898,2.8,195,192,191,,
1,1,Control,K,28,476,0.9412,193.1120448,3.1,195,192,191,,
1,1,Control,K,29,517,0.94,192.7672469,3.2,195,192,190,,
1,1,Control,K,30,508,0.9606,193.0295276,3.8,195,191,191,,
1,1,Control,K,31,499,0.978,192.2725451,3.9,195,191,190,,
1,1,Control,K,32,485,0.9505,191.5690722,4.2,194,190,189,,
1,1,Control,K,33,497,0.9416,191.6794098,4.5,194,190,189,,
1,1,Control,K,34,477,0.9811,190.6750524,4.1,193,190,188,,
1,1,Control,K,35,508,0.9508,190.8097113,5.4,194,189,187,,
1,1,Control,K,36,494,0.9737,189.8981107,5.4,194,189,186,,
1,1,Control,K,37,514,0.9572,189.7944228,5.1,193,189,186,,
1,1,Control,K,38,486,0.9774,188.9979424,5.7,193,188,185,,
1,1,Control,K,39,536,0.972,187.7021144,6.4,192,187,183,,
1,1,Control,K,40,497,0.9416,188.2696177,6.2,193,187,184,,
1,1,Control,K,41,509,0.943,187.2986248,4.7,191,187,183,,
1,1,Control,K,42,481,0.9563,187.045045,5.8,191,186,183,,
1,1,Control,K,43,538,0.9387,186.4200743,6.6,191,185,181,,
1,1,Control,K,44,541,0.9556,185.5459026,6.9,190,184,181,,
1,1,Control,K,45,611,0.9296,184.9863612,6.3,190,184,180,,
1,1,Control,K,46,637,0.9513,186.1119833,6.1,191,185,181,,
1,1,Control,K,47,837,0.9558,189.8769415,6.5,195,189,184,,
1,1,Control,K,48,1067,0.9578,193.7688222,5.9,198,193,188,,
1,1,Control,L,1,994,0.9678,191.841717,0.8,192,192,190,,
1,1,Control,L,2,890,0.9573,189.0449438,1.9,190,189,186,,
1,1,Control,L,3,635,0.9417,185.0456693,1.5,186,185,183,,
1,1,Control,L,4,552,0.9438,185.4993961,0.8,186,185,185,,
1,1,Control,L,5,473,0.9429,186.0373502,1.2,186,185,185,,
1,1,Control,L,6,487,0.9528,187.0704997,1.2,187,186,186,,
1,1,Control,L,7,501,0.9661,187.7005988,0.9,188,187,187,,
1,1,Control,L,8,491,0.9613,188.2518669,0.6,188,187,188,,
1,1,Control,L,9,491,0.943,189.98778,0.7,190,189,190,,
1,1,Control,L,10,516,0.9516,189.7842377,1.2,190,189,189,,
1,1,Control,L,11,503,0.9443,190.0053015,1.6,191,189,189,,
1,1,Control,L,12,505,0.9624,190.8455446,1.7,191,190,190,,
1,1,Control,L,13,513,0.9532,190.2040286,2.2,191,189,189,,
1,1,Control,L,14,507,0.9763,190.9677844,1.5,192,190,189,,
1,1,Control,L,15,484,0.9669,192.731405,1.9,194,192,191,,
1,1,Control,L,16,476,0.9559,193.122549,2.5,194,192,191,,
1,1,Control,L,17,503,0.9583,193.314778,2.6,194,192,192,,
1,1,Control,L,18,509,0.9627,192.453831,2.1,194,192,191,,
1,1,Control,L,19,514,0.9591,192.232166,2.6,194,192,190,,
1,1,Control,L,20,515,0.9631,192.618123,3.6,195,191,190,,
1,1,Control,L,21,490,0.9449,193.5748299,2.9,195,192,192,,
1,1,Control,L,22,500,0.952,193.7906667,2.8,195,192,193,,
1,1,Control,L,23,461,0.974,192.5538684,3.3,195,192,190,,
1,1,Control,L,24,459,0.9586,192.1082062,3.9,195,191,189,,
1,1,Control,L,25,490,0.9347,194.2163265,2.5,195,193,193,,
1,1,Control,L,26,498,0.9558,193.5240964,2.9,195,192,192,,
1,1,Control,L,27,491,0.9491,193.4602851,3.1,195,193,191,,
1,1,Control,L,28,496,0.9516,192.6780914,3.9,195,191,190,,
1,1,Control,L,29,500,0.934,192.3506667,3.5,195,192,189,,
1,1,Control,L,30,507,0.9625,192.6666667,4.3,195,191,190,,
1,1,Control,L,31,491,0.9776,191.7135098,3.5,194,191,189,,
1,1,Control,L,32,489,0.9611,192.6121336,4.3,195,191,190,,
1,1,Control,L,33,477,0.956,192.0740741,4.8,195,190,189,,
1,1,Control,L,34,482,0.9461,190.5504841,4.9,194,189,188,,
1,1,Control,L,35,510,0.9549,190.7202614,5.1,194,190,187,,
1,1,Control,L,36,502,0.9363,190.2795485,5.4,194,189,186,,
1,1,Control,L,37,516,0.9612,189.1046512,6,194,188,184,,
1,1,Control,L,38,496,0.9677,189.5840054,4.7,193,189,186,,
1,1,Control,L,39,495,0.9374,187.8787879,5.2,191,187,184,,
1,1,Control,L,40,505,0.9267,188.8250825,5.4,193,188,184,,
1,1,Control,L,41,476,0.9412,188.1365546,5.8,192,187,183,,
1,1,Control,L,42,480,0.9375,188.4256944,6.8,193,187,184,,
1,1,Control,L,43,524,0.9485,185.4910941,5.8,189,184,181,,
1,1,Control,L,44,539,0.9481,184.8583797,5.9,189,184,180,,
1,1,Control,L,45,573,0.9424,185.425829,6.3,190,184,181,,
1,1,Control,L,46,670,0.9418,186.1975124,7.2,192,185,180,,
1,1,Control,L,47,789,0.9556,188.8977609,7.6,195,188,182,,
1,1,Control,L,48,1053,0.9649,193.6590693,6.8,199,193,188,,
1,1,Control,M,1,1073,0.9776,191.6070208,0.9,192,192,189,,
1,1,Control,M,2,898,0.9499,188.3953229,2.2,190,188,185,,
1,1,Control,M,3,650,0.9569,185.6287179,1.6,187,185,184,,
1,1,Control,M,4,600,0.9567,185.9783333,0.4,186,186,185,,
1,1,Control,M,5,525,0.9619,184.4609524,1,185,184,183,,
1,1,Control,M,6,508,0.937,186.226378,1,187,186,184,,
1,1,Control,M,7,509,0.9509,187.7989522,1.5,188,187,187,,
1,1,Control,M,8,477,0.9581,187.0517121,2,188,186,185,,
1,1,Control,M,9,514,0.965,187.9552529,1.5,188,187,187,,
1,1,Control,M,10,510,0.9529,189.048366,1.5,190,189,187,,
1,1,Control,M,11,499,0.9419,190.2057448,1.5,190,189,190,,
1,1,Control,M,12,507,0.927,189.6541749,1.4,190,189,189,,
1,1,Control,M,13,480,0.95,192.1402778,1.6,193,191,191,,
1,1,Control,M,14,465,0.9613,190.8207885,1.9,191,189,190,,
1,1,Control,M,15,514,0.9805,192.5038911,2.1,194,191,191,,
1,1,Control,M,16,510,0.9412,192.0862745,2.5,193,191,191,,
1,1,Control,M,17,502,0.9582,192.5139442,2.5,194,191,191,,
1,1,Control,M,18,501,0.9741,193.0785096,2.4,194,192,192,,
1,1,Control,M,19,511,0.9706,192.6718852,2.6,194,192,191,,
1,1,Control,M,20,516,0.9651,192.5180879,2.5,194,192,189,,
1,1,Control,M,21,507,0.9566,193.0815253,2,194,193,191,,
1,1,Control,M,22,510,0.9294,193.7601307,3.7,196,192,192,,
1,1,Control,M,23,526,0.9658,192.8948035,3.4,195,192,190,,
1,1,Control,M,24,509,0.9371,194.3215455,2.9,196,193,192,,
1,1,Control,M,25,507,0.9487,193.6239316,3.3,196,193,191,,
1,1,Control,M,26,502,0.9323,193.5697211,2.7,195,193,191,,
1,1,Control,M,27,518,0.9653,193.020592,2.9,195,192,191,,
1,1,Control,M,28,506,0.9625,193.2648221,3.3,195,192,191,,
1,1,Control,M,29,500,0.966,193.6293333,4.5,197,192,190,,
1,1,Control,M,30,504,0.9504,193.7777778,3.9,196,192,192,,
1,1,Control,M,31,494,0.9413,192.3036437,3.6,195,192,189,,
1,1,Control,M,32,498,0.9739,192.4290495,3.9,195,192,189,,
1,1,Control,M,33,514,0.9494,192.2996109,4.9,195,191,189,,
1,1,Control,M,34,491,0.9511,191.2600136,4.2,194,190,188,,
1,1,Control,M,35,511,0.955,191.0652316,4.5,194,190,187,,
1,1,Control,M,36,501,0.9281,189.8516301,4.8,193,189,186,,
1,1,Control,M,37,497,0.9497,189.8638498,5.6,194,189,186,,
1,1,Control,M,38,485,0.9505,190.0975945,5.7,194,189,186,,
1,1,Control,M,39,501,0.9421,189.7850965,4.6,193,189,186,,
1,1,Control,M,40,517,0.9478,187.4422953,6.2,192,186,182,,
1,1,Control,M,41,523,0.9331,187.8827279,5.2,192,187,183,,
1,1,Control,M,42,503,0.9443,187.0245195,5.6,191,186,183,,
1,1,Control,M,43,533,0.9174,186.8674171,6.7,191,185,183,,
1,1,Control,M,44,534,0.9288,185.5736579,6.6,190,184,181,,
1,1,Control,M,45,552,0.933,185.6497585,7.1,191,184,181,,
1,1,Control,M,46,625,0.9424,185.3493333,6.2,190,185,180,,
1,1,Control,M,47,833,0.97,189.1368547,7.6,195,189,182,,
1,1,Control,M,48,1039,0.9509,194.111325,6.5,199,193,189,,
1,1,Control,N,1,1027,0.962,191.1301525,1.2,192,191,189,,
1,1,Control,N,2,842,0.9691,187.9782264,1.7,189,188,185,,
1,1,Control,N,3,642,0.9502,184.6261682,1.2,185,185,182,,
1,1,Control,N,4,555,0.9369,184.7387387,1.4,185,184,183,,
1,1,Control,N,5,514,0.9611,184.7801556,1.6,186,184,183,,
1,1,Control,N,6,504,0.9544,186.2037037,1.7,187,185,185,,
1,1,Control,N,7,501,0.9421,186.007984,1.1,186,185,185,,
1,1,Control,N,8,471,0.9724,188.3184713,1.7,189,187,187,,
1,1,Control,N,9,500,0.97,188.1406667,1.9,189,188,186,,
1,1,Control,N,10,503,0.9503,188.6421471,2.4,190,188,187,,
1,1,Control,N,11,511,0.953,189.5205479,2.2,191,189,188,,
1,1,Control,N,12,506,0.9723,190.4163373,2.2,191,189,190,,
1,1,Control,N,13,498,0.9458,191.3641232,2.1,193,191,189,,
1,1,Control,N,14,494,0.9372,191.2496626,2.2,192,190,190,,
1,1,Control,N,15,512,0.9512,192.360026,2.6,194,191,191,,
1,1,Control,N,16,507,0.9467,192.6949375,1.7,193,192,192,,
1,1,Control,N,17,511,0.9824,192.5140248,2.3,194,192,191,,
1,1,Control,N,18,515,0.9728,192.5540453,2.3,194,192,191,,
1,1,Control,N,19,516,0.9748,192.7816537,2.5,194,192,191,,
1,1,Control,N,20,520,0.9519,192.649359,2.7,194,192,190,,
1,1,Control,N,21,514,0.9786,193.0123217,3.5,195,192,190,,
1,1,Control,N,22,510,0.9373,194.2392157,2.7,196,194,192,,
1,1,Control,N,23,512,0.9512,193.6875,2.7,195,193,192,,
1,1,Control,N,24,511,0.9706,193.2589693,3.4,195,192,191,,
1,1,Control,N,25,503,0.9602,193.8396289,3.2,196,193,191,,
1,1,Control,N,26,492,0.9512,193.6544715,2.5,195,193,191,,
1,1,Control,N,27,510,0.9706,193.9562092,3.2,196,193,192,,
1,1,Control,N,28,519,0.9788,193.1021195,3.6,196,192,190,,
1,1,Control,N,29,501,0.9501,193.5668663,4.1,196,192,191,,
1,1,Control,N,30,506,0.9625,193.6864295,3.7,196,193,191,,
1,1,Control,N,31,484,0.9669,192.8057851,4.2,196,192,189,,
1,1,Control,N,32,507,0.9329,192.5996055,4.3,196,192,188,,
1,1,Control,N,33,501,0.9401,192.0505655,4.3,195,191,188,,
1,1,Control,N,34,496,0.9758,191.1108871,5.2,195,190,187,,
1,1,Control,N,35,511,0.9746,191.4846706,4.8,195,191,187,,
1,1,Control,N,36,501,0.9581,190.5582169,5.4,194,189,187,,
1,1,Control,N,37,496,0.9335,189.9811828,5.2,193,189,186,,
1,1,Control,N,38,502,0.9323,188.8379814,6.3,193,187,185,,
1,1,Control,N,39,499,0.9339,189.0955244,5.9,193,188,184,,
1,1,Control,N,40,510,0.9451,187.803268,4.7,191,187,184,,
1,1,Control,N,41,499,0.9319,187.240481,5.2,191,187,182,,
1,1,Control,N,42,511,0.9393,186.3646445,6.2,191,186,181,,
1,1,Control,N,43,509,0.9332,186.8513425,5.9,191,186,182,,
1,1,Control,N,44,526,0.9411,186.2040558,6.1,191,185,181,,
1,1,Control,N,45,540,0.9352,185.4969136,6.1,190,184,181,,
1,1,Control,N,46,629,0.9348,186.326974,6.7,191,185,181,,
1,1,Control,N,47,783,0.9323,188.8322691,6.8,194,189,182,,
1,1,Control,N,48,1039,0.9567,192.7362849,6.1,197,192,187,,
1,1,Control,O,1,958,0.9614,189.6036882,1.2,190,189,188,,
1,1,Control,O,2,857,0.9603,187.2711007,1.6,188,187,185,,
1,1,Control,O,3,628,0.9315,184.6215499,1.7,185,184,183,,
1,1,Control,O,4,564,0.9504,183.2062648,1.3,184,182,182,,
1,1,Control,O,5,520,0.9692,184.2275641,1.5,185,184,183,,
1,1,Control,O,6,490,0.9429,185.7659864,1.8,187,185,184,,
1,1,Control,O,7,504,0.9345,187.6051587,1.6,188,187,186,,
1,1,Control,O,8,499,0.9659,187.6239145,1.7,188,186,187,,
1,1,Control,O,9,504,0.9484,187.8703704,2.3,189,186,187,,
1,1,Control,O,10,494,0.9474,188.8184885,2.5,190,188,187,,
1,1,Control,O,11,494,0.9372,189.7078273,2.5,191,188,188,,
1,1,Control,O,12,494,0.9575,189.988529,2,191,189,189,,
1,1,Control,O,13,509,0.9607,190.7151277,2.3,192,190,189,,
1,1,Control,O,14,503,0.9443,191.3989397,2.5,193,190,190,,
1,1,Control,O,15,505,0.9406,191.9848185,2,193,191,190,,
1,1,Control,O,16,501,0.9461,192.3666001,2.5,194,191,190,,
1,1,Control,O,17,515,0.9476,191.9320388,2.7,194,191,190,,
1,1,Control,O,18,500,0.95,192.534,3.2,194,191,191,,
1,1,Control,O,19,489,0.9468,192.6952965,3.2,195,191,191,,
1,1,Control,O,20,499,0.9499,193.3547094,3.3,195,192,191,,
1,1,Control,O,21,505,0.9406,192.4151815,2.9,194,192,190,,
1,1,Control,O,22,493,0.9432,193.158215,3.2,195,193,190,,
1,1,Control,O,23,509,0.9568,193.345776,3.8,196,192,191,,
1,1,Control,O,24,498,0.9699,193.4651941,3.7,196,192,191,,
1,1,Control,O,25,516,0.9729,194.0361757,3.9,196,193,191,,
1,1,Control,O,26,491,0.9735,193.586558,3.1,195,193,191,,
1,1,Control,O,27,509,0.9607,194.0936477,2.7,196,193,192,,
1,1,Control,O,28,497,0.9376,194.3896714,3.5,197,193,192,,
1,1,Control,O,29,506,0.9328,193.4156785,2.9,195,193,190,,
1,1,Control,O,30,497,0.9658,193.1884641,3.8,196,192,191,,
1,1,Control,O,31,513,0.9454,192.8356075,4.1,196,192,189,,
1,1,Control,O,32,491,0.945,192.9477257,4.2,196,192,189,,
1,1,Control,O,33,526,0.9582,191.2756654,3.7,194,191,188,,
1,1,Control,O,34,505,0.9366,192.7141914,4.1,196,192,189,,
1,1,Control,O,35,521,0.9424,190.8490083,4.5,194,190,187,,
1,1,Control,O,36,494,0.9595,190.7422402,4.6,194,190,187,,
1,1,Control,O,37,507,0.9586,189.9585799,5,193,189,186,,
1,1,Control,O,38,512,0.9629,189.4778646,5.4,193,189,185,,
1,1,Control,O,39,470,0.9511,188.6078014,5.2,192,187,185,,
1,1,Control,O,40,482,0.9481,187.1777317,5.4,191,186,183,,
1,1,Control,O,41,423,0.9504,183.2884161,5.1,187,182,180,,
1,1,Control,O,42,403,0.9454,183.401158,4.9,187,183,179,,
1,1,Control,O,43,499,0.9559,187.760855,4.5,191,187,184,,
1,1,Control,O,44,479,0.9415,186.0542797,4.5,189,185,183,,
1,1,Control,O,45,473,0.9577,185.0739958,4,188,185,181,,
1,1,Control,O,46,519,0.9364,185.0154143,6.2,190,184,180,,
1,1,Control,O,47,814,0.9435,188.2706798,6.6,193,188,182,,
1,1,Control,O,48,992,0.9556,192.7103495,5.1,196,192,188,,
1,1,Control,P,1,1026,0.962,190.8645224,0.8,191,190,191,,
1,1,Control,P,2,839,0.9631,187.5029797,1.5,188,187,185,,
1,1,Control,P,3,613,0.9478,184.6835237,1.4,185,184,184,,
1,1,Control,P,4,568,0.9489,183.1026995,1.7,184,182,182,,
1,1,Control,P,5,504,0.9504,184.7387566,0.9,185,184,184,,
1,1,Control,P,6,486,0.9362,185.3566529,1.7,186,185,184,,
1,1,Control,P,7,509,0.9509,186.3981663,1.7,187,185,186,,
1,1,Control,P,8,496,0.9577,187.5073925,1.3,188,186,187,,
1,1,Control,P,9,488,0.9631,188.6311475,2.2,189,187,188,,
1,1,Control,P,10,497,0.9577,188.2937626,1.7,189,187,187,,
1,1,Control,P,11,518,0.9517,188.2007722,2.8,190,187,186,,
1,1,Control,P,12,502,0.9502,189.8054449,1.1,190,189,189,,
1,1,Control,P,13,506,0.9644,191.3616601,2,192,190,190,,
1,1,Control,P,14,504,0.9663,191.2261905,2.3,192,190,190,,
1,1,Control,P,15,513,0.9493,191.7602339,2.6,193,191,190,,
1,1,Control,P,16,506,0.9585,192.2088274,2.6,193,191,191,,
1,1,Control,P,17,517,0.9516,192.1424887,3.2,194,191,190,,
1,1,Control,P,18,517,0.9439,192.5409413,3.3,194,191,190,,
1,1,Control,P,19,506,0.9625,193.0803689,3,195,192,190,,
1,1,Control,P,20,519,0.9653,193.6756583,3.8,196,192,192,,
1,1,Control,P,21,508,0.9488,191.6896325,3.2,194,191,189,,
1,1,Control,P,22,513,0.9532,193.7231969,2.9,195,192,192,,
1,1,Control,P,23,520,0.9519,193.6814103,3.2,196,193,191,,
1,1,Control,P,24,517,0.9594,193.2701483,3,195,192,191,,
1,1,Control,P,25,501,0.9461,194.3073852,3,196,194,192,,
1,1,Control,P,26,495,0.9495,194.1858586,3.3,196,193,192,,
1,1,Control,P,27,495,0.9515,193.7353535,3.7,196,193,191,,
1,1,Control,P,28,507,0.9467,193.0762656,4.6,196,192,190,,
1,1,Control,P,29,515,0.9456,193.0647249,3.5,195,192,191,,
1,1,Control,P,30,510,0.9824,192.6614379,4.2,195,192,189,,
1,1,Control,P,31,507,0.9586,192.9973702,3.8,196,192,190,,
1,1,Control,P,32,513,0.9825,192.1669916,5.2,196,191,188,,
1,1,Control,P,33,510,0.9529,192.3228758,4,195,191,189,,
1,1,Control,P,34,527,0.945,191.485136,4.5,194,190,188,,
1,1,Control,P,35,522,0.9617,190.8646232,5.1,194,190,187,,
1,1,Control,P,36,508,0.9449,190.7880577,4.6,194,190,187,,
1,1,Control,P,37,508,0.9429,190.8910761,5.7,195,189,187,,
1,1,Control,P,38,503,0.9781,190.4970179,5,194,189,187,,
1,1,Control,P,39,486,0.965,189.1522634,5.7,193,188,185,,
1,1,Control,P,40,468,0.9679,188.2606838,5.4,192,187,185,,
1,1,Control,P,41,414,0.9734,183.1441224,4.5,186,182,179,,
1,1,Control,P,42,413,0.9685,181.9975787,4.6,185,181,178,,
1,1,Control,P,43,476,0.9538,188.25,3.9,191,187,185,,
1,1,Control,P,44,496,0.9355,187.1525538,4.8,190,185,185,,
1,1,Control,P,45,472,0.9407,184.2655367,5.4,188,183,181,,
1,1,Control,P,46,512,0.9238,184.8561198,5.1,189,184,180,,
1,1,Control,P,47,773,0.9405,188.5838724,5.3,193,188,184,,
1,1,Control,P,48,1050,0.9533,192.4615873,5,196,191,189,,
1,1,Control,Q,1,1065,0.9521,191.1793427,1.2,192,191,190,,
1,1,Control,Q,2,850,0.9588,187.2470588,1.2,188,187,186,,
1,1,Control,Q,3,632,0.9509,185.0079114,1.3,185,184,184,,
